carrefour-es;la despensa cestas y lotes estuches de vino y cava;Estuche de vino D.O. Ribera del Duero tinto 6 meses barrica Abadía de San Quirce pack de 2 botellas de 75 cl.;12.45;12.45;cl
mercadona-es;bodega licores;Anís seco Regio;7.45;7.45;l
carrefour-es;el mercado panaderia bolleria y pasteleria congelados en panaderia bolleria y pasteleria;Tarta de tres chocolates 400 g;3.99;9.98;g
dia-es;frescos fruta manzana y pera;Pera limonera unidad (320 gr aprox.);0.64;1.99;g
mercadona-es;azucar caramelos y chocolate chicles y caramelos;Caramelos surtidos 5 sabores Dolis;1.92;3.84;kg
mercadona-es;conservas caldos y cremas berberechos y mejillones;Mejillones picantes en escabeche Hacendado pequeños;1.1;15.94;kg
carrefour-es;limpieza y hogar cuidado de la ropa suavizantes;Suavizante concentrado peonía y granada Carrefour 80 lavados.;1.76;0.02;ml
carrefour-es;bebidas vinos tinto;Vino tinto Roble Pinna Fidelis D.O. Ribera del Duero 75 cl.;7.95;7.95;cl
carrefour-es;mascotas conejos y roedores accesorios e higiene;Piedra Mineral para Roedores;1.95;1.95;ud
carrefour-es;bebe alimentacion infantil papillas y galletas;Galletitas Almirón Advance 180 g;2.09;11.61;g
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Chicles sabor hierbabuena Orbit 60 ud.;2.85;33.93;ud
carrefour-es;el mercado charcuteria chorizo lomo y otros;Chorizo sarta curado picante Carrefour 280 g;2.1;7.5;g
carrefour-es;la despensa dulce y desayuno azucar y edulcorantes;Azúcar blanco en terrones Azucarera 1 kg.;1.45;1.45;g
carrefour-es;la despensa dulce y desayuno cereales y barritas;Cereales sin azúcar oat muesli con frutos secos y semillas Quaker 600 g.;4.5;7.5;g
dia-es;drogueria y limpieza cuidado ropa  detergente maquina liquido;DIA detergente máquina líquido botella 54 lv;6.99;0.13;ml
mercadona-es;conservas caldos y cremas berberechos y mejillones;Mejillones en escabeche Hacendado pequeños;2.0;9.43;kg
carrefour-es;bebe panales y toallitas panales dodot;Pañales Dodot activity Extra Talla 6 (+16 kg) 44 ud.;23.99;0.55;ud
carrefour-es;perfumeria e higiene cosmetica ojos;Perfilador de ojos kajal perfect stay 090 ebony Max Factor 1 ud.;8.45;8.45;ud
carrefour-es;limpieza y hogar papeleria folios y papeles especiales;Minipack Basik A4 Liso Canson 10 Hojas;2.0;0.2;ud
carrefour-es;parafarmacia cuidado e higiene facial cremas faciales;Crema facial tratamiento intensivo piel seca Nutrilogie 2 Vichy 50 ml.;20.55;41.1;ml
carrefour-es;el mercado panaderia bolleria y pasteleria pan de molde tostado y picos;Tostaditas con arándanos Bimbo 100 g.;1.5;15.0;g
carrefour-es;bebidas refrescos te;Refresco de té verde Nestea sabor maracuyá botella 1,5 l.;1.52;1.01;l
carrefour-es;el mercado quesos tablas de quesos;Queso puro de oveja viejo graso Flor de Esgueva tapas maestras ya cortado 210 g;5.0;23.81;g
carrefour-es;la despensa alimentacion aceites y vinagres;Vinagre balsámico de módena Carrefour spray 250 ml.;3.0;12.0;ml
carrefour-es;la despensa conservas sopas y precocinados conservas de pescado y marisco;Atún en aceite de girasol 650 g.;5.3;8.15;g
dia-es;alimentacion salsas otras salsas;DIA DELICIOUS salsa pedro ximenéz con pasas fraco 215 gr;2.09;9.72;g
carrefour-es;limpieza y hogar calzado plantillas de calzado;Talonera piel natural Carrefour 1 par.;2.15;1.07;ud
carrefour-es;el mercado panaderia bolleria y pasteleria magdalenas dulces y bollos;Magdalena cuadrada Carrefour 700 g.;1.13;1.61;g
mercadona-es;bodega vino lambrusco y espumoso;Vino blanco espumoso Sílaba frizzante;1.85;2.47;l
carrefour-es;la despensa yogures y postres yogures desnatados;Yogur desnatado cremoso natural edulcorado sin azúcar añadido Danone Vitalinea pack de 4 unidades de 120 g.;1.84;3.83;g
carrefour-es;limpieza y hogar papeleria pequeno accesorio;Blister 2000 Grapas N10 Carrefour;1.45;1.45;ud
mercadona-es;cuidado facial y corporal higiene bucal;Dentífrico gingival Deliplus con flúor;1.2;1.2;ml
carrefour-es;el mercado panaderia bolleria y pasteleria pan de molde tostado y picos;Tostadas ligeras de arroz integral y quinoa ecológicas Soria Natural sin gluten 85 g.;2.5;26.32;g
carrefour-es;bebidas vinos todos los vinos;Vino blanco verdejo Cuvi D.O. Rueda 75 cl.;2.8;2.8;cl
carrefour-es;el mercado charcuteria chorizo lomo y otros;Chorizo Almeriense picante Peña Cruz ristra 400 g aprox;3.25;8.12;g
carrefour-es;perfumeria e higiene cabello champus;Champú reparador para cabellos dañados Total Repair 5 L'Oréal-Elvive 370 ml.;3.76;1.02;ml
carrefour-es;limpieza y hogar papeleria archivadores;Caja archivo definitivo Liderpapel 104 folio paquete de 4;4.9;10.50;ud
dia-es;desayuno dulces y pan caramelos y chicles caramelos blandos y golosinas;DIA caramelos masticables 5 sabores bolsa 475 gr;2.09;4.4;g
carrefour-es;la despensa dulce y desayuno mermeladas membrillos y compotas;Mermelada de melocotón categoría extra Ligeresa 330 g.;1.43;4.33;g
carrefour-es;el mercado quesos todos los quesos;Queso gouda rallado Margui 200 g.;1.35;6.75;g
mercadona-es;limpieza y hogar insecticida y ambientador;Ambientador spray Bosque Verde Mistery;0.9;3.0;l
carrefour-es;la despensa aperitivos aceitunas y encurtidos;Berenjena troceada Calzado 220 g.;2.1;9.55;g
carrefour-es;la despensa alimentacion vitaminas y complementos;Complemento alimenticio en cápsulas Vigor plus Vive Plus 30 ud.;5.8;386.67;ud
carrefour-es;bebidas aguas y zumos zumos no refrigerados;Néctar de naranja Carrefour brik 1 l.;0.63;0.63;l
carrefour-es;parafarmacia cuidado e higiene facial tonicos y lociones;Tónico Agua de Rosas Genové 200 ml.;4.45;2.22;ml
carrefour-es;bebidas refrescos energeticas;Red bull bebida energética pack de 4 latas de 25 cl.;3.89;3.89;cl
mercadona-es;limpieza y hogar menaje y conservacion de alimentos;Bolsas para asar Bosque Verde;1.65;0.14;ud
dia-es;bebidas vinos tintos internacional;CVNE vino tinto crianza DO Rioja botella 75 cl;6.55;8.73;cl
carrefour-es;el mercado pescaderia pescado fresco;Mendo 500 g aprox;2.95;5.9;g
dia-es;perfumeria e higiene cuidado del cabello champu;HERBAL ESSENCES champú hidratante leche de coco bio bote 250 ml;3.99;15.96;ml
dia-es;desayuno dulces y pan caramelos y chicles chicles;TRIDENT chicle láminas sabor hierbabuena paquete 5 uds;1.99;24.88;ud
carrefour-es;el mercado charcuteria jamon serrano e iberico envasado;Jamón curado lonchas Navidul sin gluten pack de 2 unidades de 138 g.;3.2;23.19;g
carrefour-es;la despensa alimentacion legumbres;Lenteja categoría extra Carrefour 1 kg.;1.62;1.62;kg
carrefour-es;el mercado panaderia bolleria y pasteleria panaderia tradicional;Pan cinco semillas y cinco cereales Carrefour 300 g;1.25;1.25;g
dia-es;perfumeria e higiene cuidado facial antiarrugas y antiedad;NIVEA crema de día hidratante antiarrugas todo tipo de piel tarro 50 ml;6.99;139.8;ml
carrefour-es;limpieza y hogar conservacion de alimentos papel de aluminio;Papel de aluminio Carrefour 50 metros.;2.32;0.05;m
carrefour-es;el mercado panaderia bolleria y pasteleria bolleria tradicional;Pan de leche 10 ud 350 g;2.0;5.71;g
dia-es;bebe higiene toallitas;BABYSMILE toallitas para bebés envase 80 uds;0.89;0.89;ud
dia-es;perfumeria e higiene cuidado facial mascarillas;OLAY Regenerist mascarilla reafirmante de noche tarro 50 ml;29.95;29.95;ml
carrefour-es;el mercado la cocina de carrefour bio en la cocina de carrefour;Guacamole Carrefour Bio tarrina 250 g;2.49;12.45;kg
carrefour-es;la despensa alimentacion aceites y vinagres;Aceite de oliva virgen extra Fuenroble 500 ml.;7.95;15.9;l
carrefour-es;limpieza y hogar bazar jardineria;Abono para Hortensias;6.95;9.27;kg
carrefour-es;el mercado charcuteria salchichas;Salchichas bockwurst Casa Westfalia 270 g.;3.85;14.26;kg
mercadona-es;cuidado del cabello coloracion cabello;Coloración permanente Deliplus 6.15 marrón macadamia;3.9;3.9;ud
carrefour-es;el mercado charcuteria jamon serrano e iberico envasado;Jamón Ibérico en lonchas Azuaga 100 g.;6.15;61.5;kg
dia-es;alimentacion patatas fritas aperitivos y frutos secos aperitivos;DORITOS tex-mex bolsa 150 gr;1.66;11.07;g
carrefour-es;la despensa dulce y desayuno cafes;Café latte light Kaiku sin lactosa 370 ml.;2.05;5.54;l
dia-es;frescos pescado y marisco pescado fresco azul;AGUINAMAR salpicón de marisco bandeja 225 gr;3.99;17.73;g
carrefour-es;la despensa alimentacion semillas;Quinoa roja y blanca microondas Carrefour pack de 2 unidades de 125 g.;1.37;5.48;kg
carrefour-es;perfumeria e higiene bano e higiene corporal desodorantes;Desodorante en spray Dark Temptation Axe pack de 2 unidades de 150 ml.;4.0;1.33;ml
carrefour-es;la despensa aperitivos galletas saladas;Galletas Saltin Noel 315 g.;1.8;5.71;kg
carrefour-es;limpieza y hogar papeleria dibujo tecnico;Cartabón 32 cm Carrefour;1.7;1.7;ud
carrefour-es;la despensa cestas y lotes estuches de vino y cava;Caja 4 Botellas (2 + 2) Cune + Glorioso Tinto Crianza;21.0;21.0;ud
carrefour-es;bebidas licores y cremas todos los licores y cremas;Anisete Marie Brizard 1 l.;8.25;8.25;l
carrefour-es;limpieza y hogar productos para bano limpiadores bano;Limpiador desinfectante Las 3 Brujas 1 l.;2.95;2.95;l
carrefour-es;limpieza y hogar papeleria pequeno accesorio;Gomas Elásticas 50 gr;1.6;1.6;ud
mercadona-es;bodega cerveza;Cerveza Clásica Steinburg;0.27;1.35;l
carrefour-es;limpieza y hogar bazar pequeno electrodomestico;Cafetera Expresso manual Delonghi  EMK 9;62.9;62.9;ud
carrefour-es;el mercado charcuteria mortadela y chopped;Bacon ahumado cocido 200 g;1.79;8.95;kg
carrefour-es;la despensa dulce y desayuno cacaos y cereales solubles;Chocolate a la taza original Paladín 340 g.;2.1;6.18;kg
carrefour-es;bebidas cerveza rubia;Cerveza Carrefour extra 7% pack de 6 latas de 33 cl.;2.4;1.21;l
dia-es;lacteos y huevos postres crema;CLESA crema bombón 0,7% M.G. pack 4 unidades 125 gr;1.19;2.38;g
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Estuche Milano Black: Colonia 100 ml, After Shave 100 ml y Desodorante 150 ml;18.9;18.9;ud
carrefour-es;limpieza y hogar productos para toda la casa insecticidas;Insecticida para cucarachas y hormigas spray Cucal 400 ml.;4.15;10.37;l
dia-es;congelados y helados verdura y fruta otros vegetales simples;DIA VEGECAMPO edamame bolsa 500 gr;1.69;3.38;g
mercadona-es;panaderia y pasteleria tartas y pasteles;Trufas de chocolate congeladas;3.3;16.18;kg
carrefour-es;la despensa dulce y desayuno infusiones y tes;Té rojo en bolsitas Carrefour 30 ud.;1.24;20.67;kg
carrefour-es;el mercado panaderia bolleria y pasteleria bolleria tradicional;Mini berlinas bombón Carrefour 5 ud;1.29;0.26;ud
carrefour-es;la despensa conservas sopas y precocinados conservas de pescado y marisco;Mejillones en escabeche Cuca 69 g.;3.59;52.03;kg
carrefour-es;perfumeria e higiene cosmetica labios;Barra de labios SuperStay 24h nº 135 Perpetual Rose Maybelline 1 ud.;8.95;8.95;ud
carrefour-es;la despensa dulce y desayuno infusiones y tes;Manzanilla con anís en bolsitas Hornimans 25 ud.;1.74;2.9;g
carrefour-es;la despensa aperitivos patatas fritas;Patatas fritas en aceite de oliva ecológicas Carrefour Bio 100 g.;1.49;14.9;kg
dia-es;alimentacion patatas fritas aperitivos y frutos secos frutos secos;DIA nueces california bolsa 650 gr;4.39;6.75;g
carrefour-es;limpieza y hogar productos para cocina lavavajillas a maquina;Gel para lavavajillas brillo y protección Finish 50 lavados.;8.93;0.18;ud
dia-es;desayuno dulces y pan cereales barritas cereales;BICENTURY Sarialis barritas de cereales chocolate negro SIN GLUTEN caja 6 uds;2.55;0.43;ud
mercadona-es;cuidado facial y corporal afeitado y cuidado para hombre;Crema de afeitar piel sensible Lea;1.5;1.0;ml
carrefour-es;el mercado quesos queso fresco;Queso fresco feta ecológico Taverna 150 g.;3.1;20.67;kg
mercadona-es;cuidado facial y corporal higiene bucal;Dentífrico gel infantil +6 años Deliplus Gorjuss;1.0;1.33;ml
dia-es;drogueria y limpieza ambientadores aerosol spray;AIRWICK ambientador freshmatic nenuco recambio 2 uds;7.99;4.0;ud
carrefour-es;perfumeria e higiene depilacion y afeitado depilacion;Bandas de cera depilatoria para pieles sensibles cuerpo y piernas Veet 40 ud.;8.1;0.2;ud
carrefour-es;la despensa conservas sopas y precocinados conservas de tomate;Tomate triturado Carrefour 780 g.;0.71;0.91;kg
carrefour-es;bebidas licores y cremas licores sin alcohol;Licor de melocotón Loch Castle sin alcohol 70 cl.;1.75;2.5;l
carrefour-es;mascotas conejos y roedores pienso para conejos y rodeores;Vitakraft Barritas para Hamster de Miel 2 uds;2.49;1.24;ud
carrefour-es;la despensa dulce y desayuno mermeladas membrillos y compotas;Mermelada de frambuesa -30% Kcal Hero 335 g.;2.09;6.24;kg
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Agua de colonia nº 22 Floral aldehydica para mujer Caravan 150 ml.;10.08;6.72;ml
carrefour-es;bebidas refrescos isotonicas;Bebida Isotónica Aquarade sabor naranja botella 1,5 l.;1.17;0.78;l
dia-es;bebidas vinos tintos castilla y leon;CAMPO CURERO vino tinto viñas viejas DO Toro botella 75 cl;4.85;6.47;ml
carrefour-es;la despensa alimentacion especias y sazonadores;Curry Carrefour 45 g.;0.59;13.11;kg
carrefour-es;limpieza y hogar productos para toda la casa lejias y amoniacos;Fregasuelos con lejia y detergente pino Estrella 1,35 l.;1.69;1.25;l
carrefour-es;la despensa dulce y desayuno galletas;Galletas con pepitas de chocolate sin azúcar añadido Diet Nature Gullón 125 g.;1.45;11.6;kg
dia-es;alimentacion pizza bases y masas bases y masas refrigeradas;CASA TARRADELLAS masa hojaldre rollo 260 gr;1.49;5.73;g
carrefour-es;la despensa dulce y desayuno infusiones y tes;Poleo menta en bolsitas Hornimans 25 ud.;1.74;0.07;ud
carrefour-es;la despensa yogures y postres yogures liquidos;Yogur líquido de fresa sin azúcar añadido Danone Danacol sin gluten pack de 6 unidades de 100 g.;3.69;6.15;kg
carrefour-es;la despensa dulce y desayuno siropes aromas y decoracion;Aroma de vainilla Molino Rossetto sin gluten 5 g.;2.39;478.0;kg
dia-es;congelados y helados pescado y marisco marisco;MARI MARINERA langostino cocido grande 32/48 piezas caja 800 gr;7.99;9.99;g
carrefour-es;bebidas vinos sangria y tinto de verano;Sangría nº 1 roja Lolea 75 cl.;8.7;11.6;l
carrefour-es;parafarmacia bebe champu;Gel de Baño con Caléndula Corine de Farme 750 ml;3.1;0.41;ml
carrefour-es;el mercado verduras y hortalizas ensaladas y verduras preparadas;Ensalada gourmet Carrefour 320 g;1.75;5.47;kg
carrefour-es;el mercado panaderia bolleria y pasteleria magdalenas dulces y bollos;Palmeras de chocolate San Diego 500 g.;3.7;7.4;kg
dia-es;alimentacion conservas pescado atun bonito y ventresca;ISABEL atún claro en aceite de oliva pack 6 latas de 52 gr;5.95;19.07;g
dia-es;especial navidad dulces navidad turron cremayema;DIA DULCE NOEL turrón de crema de cacahuete estuche 150 gr;0.99;6.6;g
carrefour-es;perfumeria e higiene cuidado y proteccion corporal piel;Crema de noche Expert Rejuvenecedor para pieles maduras Diadermine 50 ml.;11.85;23.7;ml
dia-es;drogueria y limpieza insecticidas voladores;XTERMIN insecticida para el hogar spray 750 ml;2.15;2.87;ml
carrefour-es;perfumeria e higiene cabello champus;Champú anticaída ecológico Natur y Vital 300 ml.;6.9;2.3;ml
dia-es;perfumeria e higiene cuidado del cabello acondicionador y suavizante;PANTENE Pro-v acondicionador repara y protege cabello dañado bote 300 ml;3.99;13.3;ml
mercadona-es;zumos fruta variada;Zumo tropical Hacendado;0.9;0.9;L
dia-es;drogueria y limpieza limpiadores para el hogar amoniaco desinfectantes agua destilada;SANYTOL toallitas desinfectantes envase 24 uds;2.15;0.09;ud
carrefour-es;la despensa dulce y desayuno galletas;Galletas de avena con chocolate Fontaneda 250 g.;2.71;10.84;kg
carrefour-es;bebidas refrescos isotonicas;Bebida Isotónica Carrefour sin gas sabor naranja botella 1,5 l.;0.88;0.59;l
carrefour-es;el mercado charcuteria y quesos al corte quesos barra y frescos;Queso de barra edam Carrefour 300 g aprox;2.77;9.25;kg
mercadona-es;cuidado facial y corporal gel y jabon de manos;Esponjas de baño con jabón Jabonitas;1.1;0.11;ud
mercadona-es;cereales y galletas cereales;Barrita sustitutivo de comida Belladieta sabor avena y chocolate con leche;5.4;22.5;kg
carrefour-es;la despensa conservas sopas y precocinados platos preparados;Fríjoles de la hacienda Texicana Maggi 425 g.;2.3;5.41;kg
dia-es;perfumeria e higiene desodorante crema y barra;LEA desodorante piedra de alumbre barra 120 gr;3.59;29.92;g
carrefour-es;bebe alimentacion infantil agua embotellada;Agua mineral Lanjarón 50 cl.;0.54;1.08;l
carrefour-es;perfumeria e higiene higiene intima incontinencia;Pants de noche talla grande Absodys Carrefour 14 ud.;9.8;0.7;ud
carrefour-es;la despensa conservas sopas y precocinados platos preparados;Hummus light Carrefour sin gluten 240 g.;1.25;5.21;kg
dia-es;alimentacion aceite aceite de girasol;DIA aceite refinado de girasol botella 1 lt;0.99;0.99;ml
dia-es;lacteos y huevos horchatas horchatas;FLORA PROACTIVE margarina barqueta 250 gr;2.49;9.96;g
carrefour-es;bebidas vinos todos los vinos;Vino D.O. Valdepeñas tinto crianza Viña Albali 75 cl.;2.39;2.39;ud
carrefour-es;bebidas vinos todos los vinos;Vino D.O. Ribera del Duero tinto crianza Tres Reinos 75 cl.;3.8;3.8;ud
carrefour-es;perfumeria e higiene cuidado y proteccion corporal piel;Mascarilla milagro reafirmante de noche Olay Regenerist 50 ml.;26.4;52.8;ml
mercadona-es;aperitivos aceitunas y encurtidos;Pepinillos aliñados temperados Hacendado;1.2;4.8;kg
dia-es;desayuno dulces y pan caramelos y chicles caramelos blandos y golosinas;PIKOTAS caramelo de goma relleno sabor cereza bolsa 100 gr;1.0;10.0;g
carrefour-es;perfumeria e higiene depilacion y afeitado maquinillas y recambios;Recambio Fusion Proglide Gillette 9 ud.;30.55;3.39;ud
carrefour-es;perfumeria e higiene cosmetica rostro;Serúm booster anti-arrugas perlas concentradas Nivea Q10 Power 40 ml.;12.3;30.75;ml
mercadona-es;limpieza y hogar detergente y suavizante ropa;Activador blanqueante ropa blanca Bosque Verde en polvo;3.05;3.05;kg
dia-es;alimentacion salsas mostaza;PRIMA mostaza americana BOTELLA 300GR;1.39;4.21;g
dia-es;alimentacion salsas para carne;EL ARGENTINO salsa chimichurri clásico bote 310 ml;2.59;8.93;g
